Turning off amp!
Turning on amp!
Down
Up
Amplifier On and turned up
IR Controller Online
Light Controller Online
Master Init Complete
07/13/2011, 08:43:06, Screen Saver
07/13/2011, 08:43:17, Screen Saver
07/13/2011, 08:43:28, Screen Saver
07/13/2011, 08:43:39, Screen Saver
07/13/2011, 08:43:50, Screen Saver
07/13/2011, 08:44:01, Screen Saver
07/13/2011, 08:44:12, Screen Saver
07/13/2011, 08:44:23, Screen Saver
07/13/2011, 08:44:34, Screen Saver
07/13/2011, 08:44:45, Screen Saver
07/13/2011, 08:44:56, Screen Saver
07/13/2011, 08:45:07, Screen Saver
07/13/2011, 08:45:18, Screen Saver
07/13/2011, 08:45:29, Screen Saver
07/13/2011, 08:45:40, Screen Saver
07/13/2011, 08:45:51, Screen Saver
07/13/2011, 08:46:02, Screen Saver
07/13/2011, 08:46:13, Screen Saver
07/13/2011, 08:46:24, Screen Saver
07/13/2011, 08:46:35, Screen Saver
07/13/2011, 08:46:46, Screen Saver
07/13/2011, 08:46:57, Screen Saver
07/13/2011, 08:47:08, Screen Saver
07/13/2011, 08:47:19, Screen Saver
07/13/2011, 08:47:30, Screen Saver
07/13/2011, 08:47:41, Screen Saver
07/13/2011, 08:47:52, Screen Saver
07/13/2011, 08:48:03, Screen Saver
07/13/2011, 08:48:14, Screen Saver
07/13/2011, 08:48:25, Screen Saver
07/13/2011, 08:48:36, Screen Saver
07/13/2011, 08:48:47, Screen Saver
07/13/2011, 08:48:58, Screen Saver
07/13/2011, 08:49:09, Screen Saver
07/13/2011, 08:49:20, Screen Saver
07/13/2011, 08:49:31, Screen Saver
07/13/2011, 08:49:42, Screen Saver
07/13/2011, 08:49:53, Screen Saver
07/13/2011, 08:50:04, Screen Saver
07/13/2011, 08:50:15, Screen Saver
07/13/2011, 08:50:26, Screen Saver
07/13/2011, 08:50:37, Screen Saver
07/13/2011, 08:50:48, Screen Saver
07/13/2011, 08:50:59, Screen Saver
07/13/2011, 08:51:10, Screen Saver
07/13/2011, 08:51:21, Screen Saver
07/13/2011, 08:51:32, Screen Saver
07/13/2011, 08:51:43, Screen Saver
07/13/2011, 08:51:54, Screen Saver
07/13/2011, 08:52:05, Screen Saver
07/13/2011, 08:52:16, Screen Saver
07/13/2011, 08:52:27, Screen Saver
07/13/2011, 08:52:38, Screen Saver
07/13/2011, 08:52:49, Screen Saver
07/13/2011, 08:53:00, Screen Saver
07/13/2011, 08:53:11, Screen Saver
07/13/2011, 08:53:22, Screen Saver
07/13/2011, 08:53:33, Screen Saver
07/13/2011, 08:53:44, Screen Saver
07/13/2011, 08:53:55, Screen Saver
07/13/2011, 08:54:06, Screen Saver
07/13/2011, 08:54:17, Screen Saver
07/13/2011, 08:54:28, Screen Saver
07/13/2011, 08:54:39, Screen Saver
07/13/2011, 08:54:50, Screen Saver
07/13/2011, 08:55:01, Screen Saver
07/13/2011, 08:55:12, Screen Saver
07/13/2011, 08:55:23, Screen Saver
07/13/2011, 08:55:34, Screen Saver
07/13/2011, 08:55:45, Screen Saver
07/13/2011, 08:55:56, Screen Saver
07/13/2011, 08:56:07, Screen Saver
07/13/2011, 08:56:18, Screen Saver
07/13/2011, 08:56:29, Screen Saver
07/13/2011, 08:56:40, Screen Saver
07/13/2011, 08:56:51, Screen Saver
07/13/2011, 08:57:02, Screen Saver
07/13/2011, 08:57:13, Screen Saver
07/13/2011, 08:57:24, Screen Saver
07/13/2011, 08:57:35, Screen Saver
07/13/2011, 08:57:46, Screen Saver
07/13/2011, 08:57:57, Screen Saver
07/13/2011, 08:58:08, Screen Saver
07/13/2011, 08:58:19, Screen Saver
07/13/2011, 08:58:30, Screen Saver
07/13/2011, 08:58:41, Screen Saver
07/13/2011, 08:58:52, Screen Saver
07/13/2011, 08:59:03, Screen Saver
07/13/2011, 08:59:14, Screen Saver
07/13/2011, 08:59:25, Screen Saver
07/13/2011, 08:59:36, Screen Saver
07/13/2011, 08:59:47, Screen Saver
07/13/2011, 08:59:58, Screen Saver
07/13/2011, 09:00:09, Screen Saver
07/13/2011, 09:00:20, Screen Saver
07/13/2011, 09:00:31, Screen Saver
07/13/2011, 09:00:42, Screen Saver
07/13/2011, 09:00:53, Screen Saver
07/13/2011, 09:01:04, Screen Saver
07/13/2011, 09:01:15, Screen Saver
07/13/2011, 09:01:26, Screen Saver
07/13/2011, 09:01:37, Screen Saver
07/13/2011, 09:01:48, Screen Saver
07/13/2011, 09:01:59, Screen Saver
07/13/2011, 09:02:10, Screen Saver
