Turning off amp!
Turning on amp!
Down
Up
Amplifier On and turned up
IR Controller Online
Light Controller Online
Master Init Complete
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
07/11/2011, 11:20:36, Screen Saver
07/11/2011, 11:20:47, Screen Saver
07/11/2011, 11:20:58, Screen Saver
07/11/2011, 11:21:09, Screen Saver
07/11/2011, 11:21:20, Screen Saver
07/11/2011, 11:21:31, Screen Saver
07/11/2011, 11:21:42, Screen Saver
07/11/2011, 11:21:53, Screen Saver
07/11/2011, 11:22:04, Screen Saver
07/11/2011, 11:22:15, Screen Saver
07/11/2011, 11:22:26, Screen Saver
07/11/2011, 11:22:37, Screen Saver
07/11/2011, 11:22:48, Screen Saver
07/11/2011, 11:22:59, Screen Saver
07/11/2011, 11:23:10, Screen Saver
07/11/2011, 11:23:21, Screen Saver
07/11/2011, 11:23:32, Screen Saver
07/11/2011, 11:23:43, Screen Saver
07/11/2011, 11:23:54, Screen Saver
07/11/2011, 11:24:05, Screen Saver
07/11/2011, 11:24:16, Screen Saver
07/11/2011, 11:24:27, Screen Saver
07/11/2011, 11:24:38, Screen Saver
07/11/2011, 11:24:49, Screen Saver
07/11/2011, 11:25:00, Screen Saver
07/11/2011, 11:25:11, Screen Saver
07/11/2011, 11:25:22, Screen Saver
07/11/2011, 11:25:33, Screen Saver
07/11/2011, 11:25:44, Screen Saver
07/11/2011, 11:25:55, Screen Saver
07/11/2011, 11:26:06, Screen Saver
07/11/2011, 11:26:17, Screen Saver
07/11/2011, 11:26:28, Screen Saver
07/11/2011, 11:26:39, Screen Saver
07/11/2011, 11:26:50, Screen Saver
07/11/2011, 11:27:01, Screen Saver
07/11/2011, 11:27:12, Screen Saver
07/11/2011, 11:27:23, Screen Saver
07/11/2011, 11:27:34, Screen Saver
07/11/2011, 11:27:45, Screen Saver
07/11/2011, 11:27:56, Screen Saver
07/11/2011, 11:28:07, Screen Saver
07/11/2011, 11:28:18, Screen Saver
07/11/2011, 11:28:29, Screen Saver
07/11/2011, 11:28:40, Screen Saver
07/11/2011, 11:28:51, Screen Saver
07/11/2011, 11:29:02, Screen Saver
07/11/2011, 11:29:13, Screen Saver
07/11/2011, 11:29:24, Screen Saver
07/11/2011, 11:29:35, Screen Saver
07/11/2011, 11:29:46, Screen Saver
07/11/2011, 11:29:57, Screen Saver
07/11/2011, 11:30:08, Screen Saver
07/11/2011, 11:30:19, Screen Saver
07/11/2011, 11:30:30, Screen Saver
07/11/2011, 11:30:41, Screen Saver
07/11/2011, 11:30:52, Screen Saver
07/11/2011, 11:31:03, Screen Saver
07/11/2011, 11:31:14, Screen Saver
07/11/2011, 11:31:25, Screen Saver
07/11/2011, 11:31:36, Screen Saver
07/11/2011, 11:31:47, Screen Saver
07/11/2011, 11:31:58, Screen Saver
07/11/2011, 11:32:09, Screen Saver
07/11/2011, 11:32:20, Screen Saver
07/11/2011, 11:32:31, Screen Saver
07/11/2011, 11:32:42, Screen Saver
