Turning off amp!
Turning on amp!
Down
Up
Amplifier On and turned up
IR Controller Online
Light Controller Online
Master Init Complete
05/17/2011, 08:47:35, Screen Saver
05/17/2011, 08:47:46, Screen Saver
05/17/2011, 08:47:57, Screen Saver
05/17/2011, 08:48:08, Screen Saver
05/17/2011, 08:48:19, Screen Saver
05/17/2011, 08:48:30, Screen Saver
05/17/2011, 08:48:41, Screen Saver
05/17/2011, 08:48:52, Screen Saver
05/17/2011, 08:49:03, Screen Saver
05/17/2011, 08:49:14, Screen Saver
05/17/2011, 08:49:25, Screen Saver
05/17/2011, 08:49:36, Screen Saver
05/17/2011, 08:49:47, Screen Saver
05/17/2011, 08:49:58, Screen Saver
05/17/2011, 08:50:09, Screen Saver
05/17/2011, 08:50:20, Screen Saver
05/17/2011, 08:50:31, Screen Saver
05/17/2011, 08:50:42, Screen Saver
05/17/2011, 08:50:53, Screen Saver
05/17/2011, 08:51:04, Screen Saver
05/17/2011, 08:51:15, Screen Saver
05/17/2011, 08:51:26, Screen Saver
05/17/2011, 08:51:37, Screen Saver
05/17/2011, 08:51:48, Screen Saver
05/17/2011, 08:51:59, Screen Saver
05/17/2011, 08:52:10, Screen Saver
05/17/2011, 08:52:21, Screen Saver
05/17/2011, 08:52:32, Screen Saver
05/17/2011, 08:52:43, Screen Saver
05/17/2011, 08:52:54, Screen Saver
05/17/2011, 08:53:05, Screen Saver
05/17/2011, 08:53:16, Screen Saver
05/17/2011, 08:53:27, Screen Saver
05/17/2011, 08:53:38, Screen Saver
05/17/2011, 08:53:49, Screen Saver
05/17/2011, 08:54:00, Screen Saver
05/17/2011, 08:54:11, Screen Saver
05/17/2011, 08:54:22, Screen Saver
05/17/2011, 08:54:33, Screen Saver
05/17/2011, 08:54:44, Screen Saver
05/17/2011, 08:54:55, Screen Saver
05/17/2011, 08:55:06, Screen Saver
05/17/2011, 08:55:17, Screen Saver
05/17/2011, 08:55:28, Screen Saver
05/17/2011, 08:55:39, Screen Saver
05/17/2011, 08:55:50, Screen Saver
05/17/2011, 08:56:01, Screen Saver
05/17/2011, 08:56:12, Screen Saver
05/17/2011, 08:56:23, Screen Saver
05/17/2011, 08:56:34, Screen Saver
05/17/2011, 08:56:45, Screen Saver
05/17/2011, 08:56:56, Screen Saver
05/17/2011, 08:57:07, Screen Saver
05/17/2011, 08:57:18, Screen Saver
