Init Complete
00/00/0000, 00:00:00, Note,8
00/00/0000, 00:00:00, Note,8
00/00/0000, 00:00:00, Note,8
00/00/0000, 00:00:00, Note,8
00/00/0000, 00:00:00, Note,8
00/00/0000, 00:00:00, Note,8
00/00/0000, 00:00:00, Note,8
00/00/0000, 00:00:00, Note,1
00/00/0000, 00:00:00, Note,6
04/09/2011, 14:56:45, Note,6
04/09/2011, 14:57:45, Note,6
