Turning off amp!
Turning on amp!
Down
Up
Amplifier On and turned up
00/00/0000, 00:00:00, Switching to instrument 0
GPS Configured
IR Controller Online
Light Controller Online
Master Init Complete
12/14/2011, 10:45:04, Note,5
12/14/2011, 10:45:05, Note,5
12/14/2011, 10:45:14, Note,5
12/14/2011, 10:45:19, Note,5
12/14/2011, 10:45:20, Note,5
12/14/2011, 10:45:21, Note,6
12/14/2011, 10:45:22, Note,6
12/14/2011, 10:45:22, Note,6
12/14/2011, 10:45:22, Note,6
12/14/2011, 10:45:27, Note,4
