figured
00/00/0000, 00:00:00, Master Init Complete
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
08/17/2012, 08:51:38, Screen Saver
08/17/2012, 08:51:49, Screen Saver
08/17/2012, 08:52:00, Screen Saver
08/17/2012, 08:52:11, Screen Saver
08/17/2012, 08:52:22, Screen Saver
08/17/2012, 08:52:33, Screen Saver
08/17/2012, 08:52:44, Screen Saver
08/17/2012, 08:52:55, Screen Saver
08/17/2012, 08:53:06, Screen Saver
08/17/2012, 08:53:17, Screen Saver
08/17/2012, 08:53:28, Screen Saver
08/17/2012, 08:53:39, Screen Saver
08/17/2012, 08:53:50, Screen Saver
08/17/2012, 08:54:01, Screen Saver
08/17/2012, 08:54:12, Screen Saver
08/17/2012, 08:54:24, Screen Saver
08/17/2012, 08:54:35, Screen Saver
08/17/2012, 08:54:46, Screen Saver
08/17/2012, 08:54:57, Screen Saver
08/17/2012, 08:55:08, Screen Saver
08/17/2012, 08:55:19, Screen Saver
08/17/2012, 08:55:30, Screen Saver
08/17/2012, 08:55:41, Screen Saver
08/17/2012, 08:55:52, Screen Saver
08/17/2012, 08:56:03, Screen Saver
08/17/2012, 08:56:14, Screen Saver
08/17/2012, 08:56:25, Screen Saver
08/17/2012, 08:56:36, Screen Saver
08/17/2012, 08:56:47, Screen Saver
08/17/2012, 08:56:58, Screen Saver
08/17/2012, 08:57:09, Screen Saver
08/17/2012, 08:57:20, Screen Saver
08/17/2012, 08:57:31, Screen Saver
08/17/2012, 08:57:42, Screen Saver
08/17/2012, 08:57:53, Screen Saver
08/17/2012, 08:58:04, Screen Saver
08/17/2012, 08:58:15, Screen Saver
08/17/2012, 08:58:26, Screen Saver
08/17/2012, 08:58:37, Screen Saver
08/17/2012, 08:58:48, Screen Saver
08/17/2012, 08:58:59, Screen Saver
08/17/2012, 08:59:10, Screen Saver
08/17/2012, 08:59:21, Screen Saver
08/17/2012, 08:59:32, Screen Saver
08/17/2012, 08:59:43, Screen Saver
08/17/2012, 08:59:54, Screen Saver
